,type,title,author,date,price,sales,review_num,review_score
952,[도서],무엇이 우리를 진화하게 하는가,스티브 발머,2013년 01월,13500,0,4,8.0
953,[도서],해피 패밀리,고종석,2013년 01월,10800,12,22,7.9
954,[도서],말순 씨는 나를 남편으로 착각한다,최정원,2015년 08월,12600,12,32,8.9
955,[도서],사람 속 사람 찾기,백현주,2013년 01월,12600,0,17,9.0
956,[도서],지금도 나를 가르치는 아이,황금성,2013년 01월,11700,0,1,9.0
957,[eBook],과학의 망상,루퍼트 셸드레이크,2016년 04월,13410,0,0,0
958,[eBook],지금도 나를 가르치는 아이,황금성,2022년 11월,8190,0,0,0
959,[도서],낯선 여행길에서 우연히 만난다면,이지상,2012년 12월,11700,24,17,8.8
960,[eBook],[대여] 아티스트 인사이트 : 차이를 만드는 힘,정인호,2021년 04월,5950,12,1,10.0
961,[eBook],언제 올지 모를 희망 말고 지금 행복했으면,송정림,2022년 10월,10500,0,0,0
962,[eBook],어느 게으른 건축가의 디자인 탐험기,천경환,2012년 11월,10500,24,0,0
963,[도서],맛있는 위로,이유석,2012년 12월,12420,24,17,8.3
964,[도서],열풍의 한국 사회,구난희,2012년 11월,14400,0,0,0
965,[도서],이름이 없는 너를 부를 수 없는 나는,김태형,2012년 11월,11700,0,15,9.3
966,[eBook],행복을 인터뷰하다 : 쉽게 불행해지는 당신을 위한 긍정 처방전 15,김진세 저 / 김미화,2015년 08월,9800,12,0,0
967,[eBook],권오길의 괴짜 생물 이야기,권오길,2015년 08월,7800,12,0,0
968,[도서],입 안에 고인 침묵,최윤정,2015년 08월,14400,0,7,9.3
969,[eBook],서울 건축 만담,차현호,2015년 08월,13500,24,0,0
970,[도서],소년은 철들지 않는다,이성규,2012년 11월,12420,12,23,8.8
971,[도서],뉴 그린 컨슈머 가이드,줄리아 헤일즈,2012년 09월,16200,12,1,8.0
972,[eBook],노라와 모라,김선재,2020년 11월,10500,0,0,0
973,[eBook],"국보, 역사의 명장면을 담다",배한철,2020년 11월,11900,36,0,0
974,[eBook],식물의 인문학,박중환,2015년 07월,13500,12,0,0
975,[오디오북],아침식사의 문화사,헤더 안트 앤더슨,2016년 04월,22000,0,0,0
976,[오디오북],우울하면 좀 어때,김승기,2021년 12월,14000,0,0,0
977,[eBook],코로나 이후 생존 도시,홍윤철,2021년 04월,11200,36,0,0
978,[도서],일곱 가지 이야기,가노 도모코,2016년 04월,11520,24,8,9.7
979,[eBook],안녕히 주무셨어요?,페터 슈포르크,2016년 04월,7800,12,1,8.0
980,[도서],행복을 인터뷰하다,김진세,2015년 07월,12600,12,58,9.2
981,[오디오북],인류를 구한 12가지 약 이야기,정승규,2021년 11월,16000,0,0,0
982,[eBook],원스 어폰 어 타임 인 메트로,카렌 메랑,2016년 03월,6500,0,0,0
983,[도서],원스 어폰 어 타임 인 메트로,카렌 메랑,2016년 03월,10800,0,33,9.2
984,[도서],우리는 모두 같은 꿈이 있습니다,윤경일,2016년 03월,14310,12,8,9.4
985,[eBook],나의 요리사 마은숙,김설원,2016년 03월,9000,12,1,10.0
986,[eBook],국경의 도서관,황경신,2016년 03월,8200,0,0,0
987,[도서],"바로 거기쯤이야, 너를 기다리는 곳",테오,2012년 08월,11520,12,39,8.7
988,[도서],나의 요리사 마은숙,김설원,2016년 03월,11700,0,25,8.7
989,[eBook],이반 오소킨의 인생 여행,페테르 우스펜스키,2014년 10월,9660,12,0,0
990,[eBook],살아 있는 것들은 전략이 있다,서광원,2015년 06월,8820,24,0,0
991,[오디오북],82년생 김지영,조남주,2021년 10월,11700,0,0,0
992,[오디오북],딸에 대하여,김혜진,2021년 10월,12600,12,0,0
993,[오디오북],바람이 전하는 인디언 이야기,찰스 A. 이스트먼,2021년 10월,13000,12,0,0
994,[도서],알코올의 역사,윤철희,2015년 06월,20700,24,1,8.0
995,[도서],메신저,이남훈,2015년 06월,11700,12,78,9.0
996,[eBook],생각의 융합,김경집,2015년 06월,11550,36,0,0
997,[eBook],한국사에 감동하다,원유상 저,2015년 05월,7600,0,0,0
998,[eBook],불안해 보여서 불안한 당신에게,한창욱,2021년 09월,10500,24,0,0
999,[직수입양서],"Metropolis: A History of the City, Humankind's Greatest Invention",벤 윌슨,2020년 11월,42300,36,0,0
1000,[eBook],책 대 책,고중숙,2021년 08월,16000,0,0,0
1001,[eBook],꿈을 읽다,김정희,2021년 08월,12000,24,0,0
1002,[eBook],무한을 넘어서,유지니아 쳉,2018년 11월,14000,36,0,0
1003,[eBook],금척,김종록,2018년 11월,10300,0,1,3.0
1004,[eBook],느림보 마음 (개정판),문태준,2018년 10월,10400,24,0,0
1005,[eBook],잠깐 머리 좀 식히고 오겠습니다,윤대현,2018년 06월,10200,36,0,0
1006,[오디오북],나는 매주 시체를 보러 간다,유성호,2022년 09월,14400,0,0,0
1007,[eBook],밥상 위에 차려진 역사 한 숟갈,박현진,2018년 09월,9000,0,1,8.0
1008,[eBook],담담하게 걷고 뜨겁게 뛰어라,김동현,2021년 07월,9600,24,0,0
1009,[eBook],내 심장은 멈추지 않는 엔진이다,이준엽,2011년 07월,7200,0,0,0
1010,[eBook],상식으로 시작하는 한 뼘 인문학,최원석,2015년 03월,11200,0,0,0
1011,[도서],철학 주식회사,쥘,2015년 03월,13500,0,1,8.0
1012,[eBook],인생 우화,류시화,2018년 08월,11200,36,3,9.4
1013,[eBook],루시의 발자국,후안 호세 미야스,2021년 07월,11200,0,1,8.0
1014,[eBook],뉴노멀 교양수업,필리프 비옹뒤리,2020년 10월,11060,36,0,0
1015,[도서],과학으로 쓰는 긍정의 미래,랑가 요게슈바어,2018년 08월,18000,12,0,0
1016,[eBook],열풍의 한국 사회,구난희,2018년 08월,11200,0,0,0
1017,[eBook],나는 아직도 사람이 어렵다,강은호,2015년 01월,11100,0,0,0
1018,[eBook],누구를 위하여 공부하는가,에르빈 바겐호퍼,2015년 01월,7020,0,0,0
1019,[도서],도시의 공원,케이티 머론,2015년 01월,23400,36,2,8.0
1020,[도서],상식으로 시작하는 한 뼘 인문학,최원석,2015년 02월,14400,0,39,8.9
1021,[eBook],연인 심청 : 사랑으로 죽다,방민호,2015년 01월,9660,12,0,0
1022,[도서],냉담가계,이상하,2015년 01월,13500,12,10,9.1
1023,[도서],연인 심청,방민호,2015년 01월,12420,36,36,8.2
1024,[eBook],ZOOM 거의 모든 것의 속도,밥 버먼,2018년 07월,13600,0,0,0
1025,[eBook],있어빌리티 교양수업 : 생활 속의 물리학,제임스 리스,2021년 05월,10500,24,0,0
1026,[eBook],독을 품은 식물 이야기,김원학,2021년 05월,18000,24,0,0
1027,[eBook],"과학, 그거 어디에 써먹나요?",원호섭,2018년 07월,11900,12,0,0
1028,[eBook],마이크로트렌드X,마크 펜,2018년 07월,17600,0,0,0
1029,[eBook],슬픈 옥수수,케이틀린 셰털리,2018년 05월,16100,36,0,0
1030,[도서],미주의 인상,김동성,2015년 01월,13320,36,7,9.0
1031,[도서],마이크로트렌드 X,마크 펜,2018년 06월,19800,36,28,9.1
1032,[도서],"오후 세 시, 그곳으로부터",최예선,2014년 11월,11520,24,51,8.7
1033,[도서],철학은 운명이다,헬렌 S. 정,2014년 11월,19800,24,1,10.0
1034,[eBook],우리가 농부로 살 수 있을까,종합재미상사,2018년 06월,10500,0,0,0
1035,[eBook],똑똑함의 숭배,크리스토퍼 헤이즈,2018년 06월,12200,12,0,0
1036,[eBook],아티스트 인사이트 : 차이를 만드는 힘,정인호,2021년 04월,11900,24,1,10.0
1037,[eBook],5년 후 나는 어디에 있을 것인가,이용덕,2020년 09월,13600,36,0,0
1038,[도서],명화남녀,한기일,2014년 11월,16200,0,8,8.8
1039,[도서],피터 드러커의 인재경영 현실로 리트윗하다,유경철,2014년 12월,12420,24,29,9.3
1040,[도서],책 대 책,고중숙,2014년 11월,17550,0,9,9.1
1041,[eBook],오늘도 흔들리는 중입니다,이재영,2020년 08월,11040,0,0,0
1042,[eBook],미드 보다 과학에 빠지다,안드레아 젠틸레,2018년 05월,10000,24,0,0
1043,[eBook],희망 수업,서진규,2014년 11월,9800,12,0,0
1044,[eBook],100세 쇼크,NH투자증권 100세시대연구소,2018년 05월,13200,0,0,0
1045,[eBook],심심할수록 똑똑해진다,마누시 조모로디,2018년 05월,9450,24,1,9.0
1046,[도서],첨단기술로 본 3년 후에 ,이준정,2016년 01월,16200,12,9,8.5
1047,[도서],응원,김요한,2010년 01월,9900,0,0,0
1048,[도서],논어 산책,한상철,2009년 12월,18000,0,0,0
1049,[eBook],인형의 시간들,김진경,2020년 08월,14000,0,0,0
1050,[도서],내 정원의 로봇,데보라 인스톨,2018년 04월,13500,24,34,9.3
1051,[도서],이혜영의 패션바이블 The Fashion Bible,이혜영,2009년 10월,13500,12,20,8.5
1052,[eBook],슬픔의 위로,메건 더바인,2020년 07월,12000,24,0,0
1053,[eBook],"실험하는 여자, 영혜",이영혜,2018년 04월,9300,0,0,0
1054,[eBook],머지않아 이별입니다,나가쓰키 아마네,2020년 07월,8400,12,2,10.0
1055,[eBook],성공의 음악들,박성건,2020년 07월,11200,0,0,0
1056,[eBook],소설처럼 아름다운 클래식 이야기,이채훈,2020년 07월,14400,12,0,0
1057,[eBook],한국의 아웃라이어들,김영상,2014년 09월,3500,12,0,0
1058,[eBook],나무 다시 보기를 권함,페터 볼레벤,2020년 07월,11200,24,0,0
1059,[eBook],간디의 편지,마하트마 간디,2018년 04월,4800,12,0,0
1060,[eBook],코끼리를 삼킨 사물들,함돈균,2018년 04월,11200,12,0,0
1061,[eBook],[대여] 조선과학실록 (PDF),이성규,2018년 03월,5600,0,1,8.0
1062,[eBook],조선과학실록 (PDF),이성규,2018년 03월,11200,0,0,0
1063,[eBook],도시를 걷는 시간,김별아,2018년 03월,9000,12,0,0
1064,[도서],코끼리를 삼킨 사물들,함돈균,2018년 03월,14400,24,10,9.0
1065,[도서],논쟁으로 본 조선,이한,2014년 08월,16200,12,0,0
1066,[eBook],"세상을 바꾼 기술, 기술을 만든 사회",김명진,2020년 06월,13600,36,0,0
1067,[도서],산수의 감각,조지 셰프너,2018년 03월,13500,24,3,7.7
1068,[eBook],노란 잠수함,이재량,2018년 03월,9100,24,0,0
1069,[eBook],마카로니 프로젝트,김솔,2018년 03월,9100,12,0,0
1070,[eBook],하루 5분의 초록,한수정,2020년 05월,8510,24,1,10.0
1071,[eBook],한국 정원 기행,김종길,2020년 05월,11900,36,1,10.0
1072,[eBook],"닥터 셰퍼드, 죽은 자들의 의사",리처드 셰퍼드,2020년 05월,12950,12,0,0
1073,[eBook],모서리의 탄생,신주희,2018년 03월,9450,0,8,7.5
1074,[eBook],128호실의 원고,카티 보니당,2020년 05월,10500,24,0,0
1075,[eBook],다빈치가 자전거를 처음 만들었을까,페터 쾰러,2020년 04월,13200,0,0,0
1076,[eBook],카구야 프로젝트,원샨,2020년 05월,10000,0,1,10.0
1077,[eBook],저도 과학은 어렵습니다만,이정모,2018년 02월,10500,36,5,8.6
1078,[도서],카구야 프로젝트,원샨,2020년 05월,13320,36,1,9.0
1079,[도서],다빈치가 자전거를 처음 만들었을까,페터 쾰러,2020년 04월,14850,36,23,8.8
1080,[eBook],의자의 배신,바이바 크레건리드,2020년 04월,20160,12,0,0
1081,[eBook],딸에게 차려주는 식탁,김진영,2018년 02월,9660,12,1,9.0
1082,[eBook],떨리는 손,이종필,2020년 02월,9100,12,0,0
1083,[eBook],꿈꾸는 시인,나태주,2017년 04월,11200,0,0,0
1084,[직수입양서],Metropolis,벤 윌슨,2020년 09월,23500,36,0,0
1085,[eBook],세상을 바꾼 작은 우연들,마리 노엘 샤를,2014년 08월,10500,12,0,0
1086,[도서],산책자의 인문학 (큰글자도서),문갑식,2020년 02월,37000,24,0,0
1087,[eBook],조선명저기행,박영규,2018년 02월,8190,24,1,10.0
1088,[eBook],전지적 불평등 시점,명로진,2020년 03월,8820,24,0,0
1089,[eBook],당신의 완벽한 1년,비프케 로렌츠,2016년 12월,10500,12,0,0
1090,[eBook],모나리자 바이러스,티보어 로데,2016년 07월,10360,12,0,0
1091,[eBook],하버드 시대의 종말과 학습 혁명,오강선,2020년 02월,9800,24,0,0
1092,[eBook],물이 깊은 바다,파비오 제노베시,2020년 02월,10500,0,0,0
1093,[eBook],엄마의 글쓰기,김정은,2018년 01월,9800,36,0,0
1094,[eBook],보이는 경제학 안 보이는 경제학,헨리 해즐릿,2020년 02월,11200,36,0,0
1095,[eBook],하루를 살아도 당당하게,황인희,2019년 08월,8400,0,0,0
1096,[eBook],"요리책 쓰는 선비, 술 빚는 사대부",김봉규,2018년 01월,12000,0,0,0
1097,[도서],카카오,안드레아 더리,2014년 08월,19800,24,2,8.0
1098,[eBook],만년의 집,강상중,2020년 01월,9100,0,0,0
1099,[eBook],새벽까지 희미하게,정미경,2018년 01월,9100,12,0,0
1100,[eBook],셈을 할 줄 아는 까막눈이 여자,요나스 요나손,2014년 07월,9450,24,7,9.2
1101,[eBook],IMF 키즈의 생애,안은별,2018년 01월,11200,12,1,8.0
1102,[eBook],김변의 방과 후 법률사무소,김민철,2022년 09월,10500,12,0,0
1103,[eBook],나를 위로하는 글쓰기,셰퍼드 코미나스,2018년 01월,10300,36,0,0
1104,[eBook],식물의 힘,스티븐 리츠,2017년 12월,14000,36,0,0
1105,[eBook],귀소본능,베른트 하인리히,2017년 12월,12600,24,0,0
1106,[eBook],"자동차, 시대의 풍경이 되다",이문석,2019년 12월,15400,36,0,0
1107,[도서],프레이저가 빌리를 만났을 때,루이스 부스,2014년 07월,11700,0,20,9.1
1108,[도서],IMF 키즈의 생애,안은별,2017년 11월,14400,36,6,9.5
1109,[eBook],사이언스 소믈리에,강석기,2014년 06월,9000,36,0,0
1110,[eBook],오색섭생,홍영재,2014년 06월,15000,0,0,0
1111,[도서],여행하듯 랄랄라,황의정,2014년 06월,14220,30,3,7.7
1112,[eBook],그들을 따라 유럽의 변경을 걸었다,서정,2019년 07월,14400,0,0,0
1113,[eBook],애쓰다 지친 나를 위해,서덕,2019년 12월,9700,24,0,0
1114,[도서],아주 우아한 거짓말의 세계,한화철,2014년 06월,13050,0,18,8.5
1115,[eBook],"안녕하세요, 시간입니다",슈테판 클라인,2019년 12월,10500,24,0,0
1116,[도서],성공의 음악들,박성건,2019년 12월,14400,24,6,7.3
1117,[eBook],지구와 바꾼 휴대폰 (개정판),위르겐 로이스,2017년 10월,9600,24,0,0
1118,[eBook],풀빵이 어때서?,김학찬,2015년 02월,9100,0,0,0
1119,[eBook],도공 서란,손정미,2019년 11월,9800,0,0,0
1120,[도서],루브르에서 중국을 만나다,중국 CCTV,2014년 04월,17100,24,1,10.0
1121,[eBook],경이로운 수 이야기,알브레히트 보이텔슈프라허,2022년 08월,10360,0,0,0
1122,[도서],구스타프 소나타,로즈 트레마인,2017년 10월,12420,36,1,10.0
1123,[도서],아빠는 나무다,이태범,2014년 03월,10800,12,0,0
1124,[도서],나부터 세상을 바꿀 순 없을까?,강수돌,2014년 04월,13500,24,3,8.3
1125,[eBook],생각한다면 과학자처럼,데이비드 헬펀드,2017년 09월,14400,0,1,9.0
1126,[eBook],오늘이 내 인생의 마지막 날이라면,KBS [생로병사의 비밀] 제작팀,2014년 02월,7420,36,0,0
1127,[eBook],법에도 심장이 있다면,박영화,2019년 11월,9000,12,0,0
1128,[eBook],내가 하늘에서 떨어졌을 때,율리아네 쾨프케,2019년 11월,12000,0,0,0
1129,[도서],예술의 사생활,노승림,2017년 09월,14400,36,11,9.2
1130,[eBook],고전의 이유,김한식,2019년 10월,10500,36,0,0
1131,[eBook],당신은 왜 인간입니까,송은주,2019년 10월,10500,0,0,0
1132,[도서],생각의 경계,김성호,2014년 01월,13500,24,14,8.9
1133,[eBook],르몽드 비판경제학,르몽드 디플로마티크,2019년 10월,14000,24,0,0
1134,[eBook],도화만발,최석조,2019년 10월,12000,0,0,0
1135,[eBook],물총새는 왜 모래밭에 그림을 그릴까,우용태,2014년 01월,9800,0,0,0
1136,[eBook],이명현의 과학책방,이명현,2019년 10월,12000,0,0,0
1137,[오디오북],백 살까지 유쾌하게 나이 드는 법,이근후,2022년 08월,6000,0,0,0
1138,[오디오북],주문을 틀리는 요리점,오구니 시로,2022년 08월,6000,0,0,0
1139,[오디오북],꿈을 읽다,김정희,2022년 08월,6000,12,0,0
1140,[오디오북],단어의 사연들,백우진,2022년 08월,6000,0,0,0
1141,[오디오북],정조처럼 소통하라,정창권,2022년 08월,6000,0,0,0
1142,[eBook],비 (RAIN),신시아 바넷,2017년 08월,22400,0,9,8.0
1143,[eBook],산책자의 인문학,문갑식,2019년 09월,11200,12,137,8.0
1144,[eBook],어른답게 삽시다,이시형,2019년 09월,8400,96,0,0
1145,[eBook],갈림길에서 듣는 시골 수업,박승오,2017년 08월,11550,0,0,0
1146,[오디오북],초고령 사회 일본에서 길을 찾다,김웅철,2022년 07월,6000,0,0,0
1147,[오디오북],갈림길에서 듣는 시골 수업,박승오,2022년 07월,6000,0,0,0
1148,[도서],나무가 청춘이다,고주환,2013년 11월,14250,36,1,8.0
1149,[오디오북],명작 뒤에 숨겨진 사랑,이동연,2022년 07월,6000,0,0,0
1150,[도서],우리는 어떤 사람에게 끌리는가,미셸 레더먼,2013년 11월,14250,0,19,8.8
1151,[eBook],조르바를 춤추게 하는 글쓰기,이윤기,2013년 11월,9660,36,0,0
1152,[eBook],우리의 남극 탐험기,김근우,2017년 07월,9100,0,0,0
1153,[eBook],왕과 아들 : 조선시대 왕위 계승사,신병주,2013년 08월,7800,36,0,0
1154,[도서],엄마의 글쓰기,김정은,2017년 07월,12600,36,20,9.2
1155,[도서],우리 집엔 책 읽어주는 엄마가 있단다,한복희,2017년 07월,13500,12,32,8.9
1156,[eBook],통과비자,안나 제거스,2017년 06월,9100,24,0,0
1157,[eBook],냉담가계,이상하,2017년 06월,10500,0,0,0
1158,[eBook],"[epub3.0] 의심의 철학 - 포퍼, 과학을 의심하다",이진우,2019년 03월,1500,12,2,8.5
1159,[eBook],"[epub3.0] 의심의 철학 - 마르크스, 역사를 의심하다",이진우,2019년 03월,1500,24,1,6.0
1160,[eBook],환생 블루스,마이클 푸어,2019년 08월,11550,0,0,0
1161,[eBook],과학의 위안 - 강석기의 과학카페 Season 06,강석기,2017년 06월,9600,0,0,0
1162,[eBook],인생의 함정을 피하는 생각 습관,웨이슈잉,2019년 07월,9800,0,0,0
1163,[오디오북],엄마 헌장,권영숙,2022년 07월,6000,0,0,0
1164,[eBook],아서 씨는 진짜 사랑입니다,엘리자베스 버그,2018년 09월,11000,24,0,0
1165,[eBook],나도 그렇게 생각한다,프리츠 브라이트하우프트,2019년 06월,13600,24,0,0
1166,[도서],"기후와 날씨, 건강 토크 토크",반기성,2017년 05월,16200,24,1,10.0
1167,[eBook],동화 넘어 인문학,조정현,2017년 05월,9000,0,0,0
1168,[eBook],우리 옆집에 영국남자가 산다,저자 : 팀 알퍼 / 역자 : 정지현,2017년 05월,12800,0,0,0
1169,[eBook],나는 열등한 나를 사랑한다,최원호,2022년 06월,9800,36,0,0
1170,[오디오북],한 스푼의 시간,구병모,2016년 09월,10800,12,0,0
1171,[eBook],거의 떠나온 상태에서 떠나오기,데이비드 포스터 월리스,2022년 05월,11000,12,0,0
1172,[eBook],식물 심고 그림책 읽으며 아이들과 열두 달,이태용,2022년 05월,13500,0,0,0
1173,[eBook],의심의 철학,이진우,2017년 04월,10500,24,1,7.0
1174,[eBook],"[대여] 뫼르소, 살인 사건",카멜 다우드,2016년 01월,3840,24,29,8.4
1175,[eBook],식물학자의 식탁,스쥔,2019년 06월,12000,24,0,0
1176,[도서],새 부리 가면을 쓴 의사와 이발소 의사,쑤상하오,2017년 04월,14850,24,3,7.7
1177,[eBook],아마존 VS. 구글 미래전쟁,강정우,2019년 06월,9800,24,0,0
1178,[eBook],우울하면 좀 어때,김승기,2019년 06월,10000,0,0,0
1179,[eBook],올어바웃 치즈,무라세 미유키,2015년 06월,9100,0,0,0
1180,[eBook],"그건, 사랑이었네",한비야 저,2009년 07월,9000,24,0,0
1181,[eBook],기적이 일어나기 2초 전,아녜스 르디그 저 / 장소미 역,2014년 07월,9900,24,0,0
1182,[도서],하루를 살아도 당당하게,황인희,2017년 04월,10800,36,7,8.4
1183,[eBook],나는 클림트를 보면 베토벤이 들린다,권순훤,2017년 04월,11200,12,1,10.0
1184,[도서],"최악의 여성, 최초의 여성, 최고의 여성",나탈리 코프만 켈리파,2019년 07월,29700,24,4,9.8
1185,[eBook],권영민 교수의 문학 콘서트,권영민,2017년 04월,9000,12,0,0
1186,[eBook],뒤늦게 발동걸린 인생들의 이야기,김덕영,2016년 03월,9500,0,0,0
1187,[eBook],어머니학교,이정록,2019년 06월,7700,36,0,0
1188,[eBook],잡담의 인문학,토머스 W,2019년 02월,12800,0,0,0
1189,[eBook],개와 사람의 행복한 동행,마크 베코프,2019년 05월,13860,36,0,0
1190,[eBook],세계에서 가장 자극적인 나라,짐 로저스,2019년 05월,11200,12,8,7.9
1191,[eBook],먹는 인간,헨미 요,2017년 03월,9600,36,0,0
1192,[eBook],정도전과 그의 시대,이덕일,2019년 03월,7800,36,0,0
1193,[eBook],내가 우울한 건 다 오스트랄로피테쿠스 때문이야,박한선,2019년 04월,9800,36,0,0
1194,[eBook],무심하게 산다,가쿠타 미쓰요,2017년 03월,8400,0,1,10.0
1195,[eBook],지금 당신은 어떤 세상에 살고 싶습니까?,이원재,2017년 03월,10500,0,1,8.0
1196,[eBook],제트코노미(Zconomy),제이슨 도시,2021년 03월,11000,0,0,0
1197,[eBook],"일의 미래, 무엇이 바뀌고 무엇이 오는가",선대인,2017년 03월,11500,12,5,7.8
1198,[eBook],[대여] 하나도 괜찮지 않습니다,오찬호,2018년 01월,7250,24,3,8.0
1199,[eBook],"뫼르소, 살인 사건",카멜 다우드,2016년 01월,7680,12,29,8.4
1200,[도서],인생의 함정을 피하는 생각 습관,웨이슈잉,2019년 05월,12600,24,11,8.6
1201,[eBook],월요일의 문장들,조안나,2017년 02월,9100,24,1,10.0
1202,[도서],지금 당신은 어떤 세상에 살고 싶습니까?,이원재,2017년 03월,13500,0,2,8.5
1203,[eBook],나는 매일 엄마와 밥을 먹는다,정성기,2017년 01월,11000,12,0,0
1204,[eBook],진시황 강의,왕리췬,2017년 01월,13860,12,1,10.0
1205,[eBook],수면 밸런스,한진규,2016년 12월,9600,0,20,8.0
1206,[eBook],누가 이슬람을 지배하는가,류광철,2016년 12월,9000,12,0,0
1207,[eBook],우리는 모두 같은 꿈이 있습니다,윤경일,2016년 12월,8000,0,0,0
1208,[eBook],그가 사망한 이유는 무엇일까,류위즈,2017년 01월,10500,0,0,0
1209,[eBook],나에게 더 잘해주고 싶다,정은길,2019년 03월,10100,24,0,0
1210,[도서],그가 사망한 이유는 무엇일까,류위즈,2017년 01월,13500,0,7,8.6
1211,[eBook],문학은 노래다,제갈인철,2016년 12월,9800,0,0,0
1212,[eBook],반기성 교수의 날씨 토크토크,반기성,2016년 12월,8960,0,0,0
1213,[eBook],없는 사람,최정화,2016년 11월,8190,0,2,10.0
1214,[eBook],세계문학 브런치,정시몬,2016년 11월,13000,12,1,8.0
1215,[도서],없는 사람,최정화,2016년 11월,11700,0,7,8.9
1216,[eBook],완벽한 인생,이동원,2016년 11월,8400,12,1,8.0
1217,[eBook],자연에는 이야기가 있다,조홍섭,2016년 11월,9800,0,0,0
1218,[eBook],일언력,가와카미 데쓰야,2022년 02월,9660,24,0,0
1219,[도서],담담하게 걷고 뜨겁게 뛰어라,김동현,2016년 11월,12600,12,5,9.8
1220,[eBook],가짜 일  vs  진짜 일,브렌트 피터슨,2016년 11월,10080,0,0,0
1221,[eBook],퇴근길 클래식 수업,나웅준,2019년 01월,9600,12,0,0
1222,[eBook],실력의 배신,박남기,2019년 01월,14000,12,0,0
1223,[eBook],제4의 식탁,임재양,2018년 12월,8200,12,0,0
1224,[eBook],리치 파머,김철수,2018년 12월,12800,24,0,0
1225,[eBook],청년 흙밥 보고서,변진경,2018년 12월,9100,0,0,0
1226,[eBook],쓸모인류,빈센트,2018년 12월,11000,0,143,7.4
1227,[eBook],끌리는 것들의 비밀,윤정원,2018년 11월,11000,12,0,0
1228,[eBook],너 음악회 가봤니?,류준하,2016년 10월,16100,0,0,0
1229,[도서],우아한 관찰주의자,에이미 E. 허먼,2017년 06월,16650,1728,39,9.0
1230,[도서],오직 두 사람,김영하,2017년 05월,11700,4026,227,8.8
1231,[도서],주문을 틀리는 요리점,오구니 시로,2018년 08월,12600,1536,37,9.0
1232,[도서],우리들의 변호사,박준영,2016년 12월,13500,2436,15,9.2
1233,[도서],메모 습관의 힘,신정철,2015년 11월,13500,828,72,8.9
1234,[도서],공감하는 능력,로먼 크르즈나릭,2018년 11월,14400,618,20,9.4
1235,[도서],소금,박범신,2013년 04월,11700,714,80,8.9
1236,[도서],나무 다시 보기를 권함,페터 볼레벤,2019년 12월,14400,540,13,9.3
1237,[도서],"EBS 다큐프라임 슬로리딩, 생각을 키우는 힘",정영미,2015년 10월,12150,408,19,9.3
1238,[도서],한복 입은 남자,이상훈,2014년 11월,13500,228,58,9.1
1239,[도서],시간 전쟁,로라 밴더캠,2020년 03월,14400,312,48,9.2
1240,[도서],콘텐츠가 전부다,노가영,2020년 01월,14400,222,28,9.1
1241,[도서],최고의 공부,켄 베인,2013년 03월,13500,174,42,9.1
1242,[도서],우연의 설계,뉴 사이언티스트,2017년 06월,14400,336,1,8.0
1243,[도서],코티솔 조절법,숀 탤보트,2013년 09월,19800,156,0,0
1244,[도서],우종학 교수의 블랙홀 강의,우종학,2019년 07월,14220,180,8,9.1
1245,[도서],해마를 찾아서,윌바 외스트뷔,2019년 06월,15120,186,14,9.8
1246,[도서],금요일에 읽는 가족의 시,김태훈,2016년 03월,13500,114,16,9.6
1247,[도서],위대한 공존,브라이언 M. 페이건,2016년 01월,16200,96,25,9.2
1248,[도서],죽어라 일만 하는 사람은 절대 모르는 스마트한 성공들,마틴 베레가드,2014년 09월,12600,132,50,8.9
1249,[도서],어쨌든 미술은 재밌다,박혜성,2018년 01월,13500,120,44,9.1
1250,[도서],일언력,가와카미 데쓰야,2018년 01월,12420,144,30,9.0
1251,[도서],언어 공부,롬브 커토,2017년 09월,13500,84,11,7.8
1252,[도서],심플러 Simpler,캐스 R. 선스타인,2013년 12월,17820,96,18,8.0
1253,[도서],나한테 왜 그래요? ,고코로야 진노스케,2017년 06월,12150,132,24,8.9
1254,[도서],리케,마이크 비킹,2019년 04월,13500,120,64,9.3
1255,[도서],홍차의 나날들,박서영,2012년 12월,14400,90,2,10.0
1256,[도서],아침식사의 문화사,헤더 안트 앤더슨,2016년 03월,19800,48,4,7.1
1257,[도서],예술가를 꿈꾸는 젊은이에게,백형찬,2015년 02월,13500,78,0,0
1258,[도서],음식에도 마스크를 씌워야 하나요,임선영,2020년 09월,13500,48,15,9.3
1259,[도서],나의 페르시아어 수업,마리암 마지디,2018년 03월,10800,72,48,9.1
1260,[도서],이상한 정상가족,김희경,2017년 11월,13500,72,102,9.4
1261,[도서],마쉬왕의 딸,카렌 디온느,2017년 10월,12420,84,41,9.1
1262,[도서],스피치 세계사,앤드루 버넷,2017년 10월,18900,60,5,9.2
1263,[도서],겨울일기,폴 오스터,2014년 01월,10620,84,22,8.9
1264,[도서],비 (RAIN),신시아 바넷,2017년 07월,25200,72,10,9.5
1265,[도서],그림의 맛,최지영,2016년 12월,13500,60,15,9.1
1266,[도서],벌들의 죽음,김지현,2015년 02월,13500,12,34,8.5
1267,[도서],작가의 창,마테오 페리콜리,2016년 01월,13500,0,1,7.0
1268,[도서],감정의 식탁,게리 웬크,2015년 12월,14400,0,7,8.6
1269,[도서],매일 매일의 진화생물학,롭 브룩스,2015년 11월,14850,0,1,7.0
